,Optimal route length,steps,river_score,landslide_score,height_score,length_score,score,cos sim,rl_score
0,3739.0179999999996,37.0,3.0,1.2652059009892562,2.029371400418285,0.8724991428230622,2.0981924338025135,-0.6000000000000001,1.3134152888461206
1,3739.0179999999996,37.0,3.0,1.2652059009892562,2.029371400418285,0.8724991428230622,2.0981924338025135,-0.6000000000000001,1.3134152888461206
2,3577.9249999999997,37.0,3.0,1.1839072801153139,2.0511779465624653,0.9117826673281302,2.078361742225926,-0.5,1.3293735788011818
3,3613.5840000000003,38.0,3.0,1.1850567086188042,2.0589253439739883,0.9027851573396384,2.0813273508642642,-0.6000000000000001,1.3093534419864863
4,3461.711,37.0,3.0,1.1786995343194442,2.041586619155104,0.9423923603096851,2.0734287178248496,-0.30000000000000004,1.3725357027568468
